year,race,position,number,driver,car,time,laps
1994,San Marino,8,7, Hakkinen,McLaren Peugeot,1:23.140,22
1994,San Marino,9,3, Katayama,Tyrrell Yamaha,1:23.322,22
1994,San Marino,10,29, Wendlinger,Sauber Mercedes,1:23.347,14
1994,San Marino,11,10, Morbidelli,Footwork Ford,1:23.663,20
1994,San Marino,12,4, Blundell,Tyrrell Yamaha,1:23.703,21
1994,San Marino,13,8, Brundle,McLaren Peugeot,1:23.858,15
1994,San Marino,14,23, Martini,Minardi Ford,1:24.078,22
1994,San Marino,15,24, Alboreto,Minardi Ford,1:24.276,23
1994,San Marino,16,9, Fittipaldi,Footwork Ford,1:24.472,22
1994,San Marino,17,25, Bernard,Ligier Renault,1:24.678,15
1994,San Marino,18,20, Comas,Larrousse Ford,1:24.852,16
1994,San Marino,19,26, Panis,Ligier Renault,1:24.996,16
1994,San Marino,20,12, Herbert,Lotus Mugen Honda,1:25.114,23
1994,San Marino,21,15, de Cesaris,Jordan Hart,1:25.234,20
1994,San Marino,22,11, Lamy,Lotus Mugen Honda,1:25.295,22
1994,San Marino,23,19, Beretta,Larrousse Ford,1:25.991,14
1994,San Marino,24,31, Brabham,Simtek Ford,1:26.817,10
1994,San Marino,25,34, Gachot,Pacific Ilmor,1:27.143,21
1994,San Marino,26,32, Ratzenberger,Simtek Ford,1:27.584,16
1994,San Marino,27,33, Belmondo,Pacific Ilmor,1:27.881,24
1994,San Marino,28,14, Barrichello,Jordan Hart,14:57.323,1
1994,Monaco,1,5, Schumacher,Benetton Ford,1:18.560,18
1994,Monaco,2,7, Hakkinen,McLaren Peugeot,1:19.488,22
1994,Monaco,3,28, Berger,Ferrari,1:19.958,20
1994,Monaco,4,0, Hill,Williams Renault,1:20.079,22
1994,Monaco,5,27, Alesi,Ferrari,1:20.452,18
1994,Monaco,6,9, Fittipaldi,Footwork Ford,1:21.053,22
1994,Monaco,7,10, Morbidelli,Footwork Ford,1:21.189,21
1994,Monaco,8,8, Brundle,McLaren Peugeot,1:21.222,20
1994,Monaco,9,23, Martini,Minardi Ford,1:21.288,18
1994,Monaco,10,4, Blundell,Tyrrell Yamaha,1:21.614,14
1994,Monaco,11,3, Katayama,Tyrrell Yamaha,1:21.731,21
1994,Monaco,12,24, Alboreto,Minardi Ford,1:21.793,22
1994,Monaco,13,20, Comas,Larrousse Ford,1:22.211,18
1994,Monaco,14,15, de Cesaris,Jordan Hart,1:22.265,22
1994,Monaco,15,14, Barrichello,Jordan Hart,1:22.359,22
1994,Monaco,16,12, Herbert,Lotus Mugen Honda,1:22.375,19
1994,Monaco,17,6, Jarvilehto,Benetton Ford,1:22.679,22
1994,Monaco,18,19, Beretta,Larrousse Ford,1:23.025,22
1994,Monaco,19,11, Lamy,Lotus Mugen Honda,1:23.858,22
1994,Monaco,20,26, Panis,Ligier Renault,1:24.131,16
1994,Monaco,21,25, Bernard,Ligier Renault,1:24.377,12
1994,Monaco,22,31, Brabham,Simtek Ford,1:24.656,20
1994,Monaco,23,34, Gachot,Pacific Ilmor,1:26.082,8
1994,Monaco,24,33, Belmondo,Pacific Ilmor,1:29.984,10
1994,Spain,1,5, Schumacher,Benetton Ford,1:21.908,21
1994,Spain,2,0, Hill,Williams Renault,1:22.559,24
1994,Spain,3,7, Hakkinen,McLaren Peugeot,1:22.660,22
1994,Spain,4,6, Jarvilehto,Benetton Ford,1:22.983,21
1994,Spain,5,14, Barrichello,Jordan Hart,1:23.594,23
1994,Spain,6,27, Alesi,Ferrari,1:23.700,23
1994,Spain,7,28, Berger,Ferrari,1:23.715,19
1994,Spain,8,8, Brundle,McLaren Peugeot,1:23.763,24
1994,Spain,9,2, Coulthard,Williams Renault,1:23.782,19
1994,Spain,10,3, Katayama,Tyrrell Yamaha,1:23.969,16
1994,Spain,11,4, Blundell,Tyrrell Yamaha,1:23.981,21
1994,Spain,12,30, Frentzen,Sauber Mercedes,1:24.254,21
1994,Spain,13,15, Irvine,Jordan Hart,1:24.930,23
1994,Spain,14,24, Alboreto,Minardi Ford,1:24.996,23
1994,Spain,15,10, Morbidelli,Footwork Ford,1:25.018,24
1994,Spain,16,20, Comas,Larrousse Ford,1:25.050,24
1994,Spain,17,19, Beretta,Larrousse Ford,1:25.161,17
1994,Spain,18,23, Martini,Minardi Ford,1:25.247,16
1994,Spain,19,26, Panis,Ligier Renault,1:25.577,23
1994,Spain,20,25, Bernard,Ligier Renault,1:25.766,24
1994,Spain,21,9, Fittipaldi,Footwork Ford,1:26.084,24
1994,Spain,22,12, Herbert,Lotus Mugen Honda,1:26.397,15
1994,Spain,23,11, Zanardi,Lotus Mugen Honda,1:27.685,16
1994,Spain,24,31, Brabham,Simtek Ford,1:28.151,20
1994,Spain,25,34, Gachot,Pacific Ilmor,1:28.873,13
1994,Spain,26,33, Belmondo,Pacific Ilmor,1:30.657,23
1994,Spain,27,32, Montermini,Simtek Ford,1:31.111,11
1994,Canada,1,5, Schumacher,Benetton Ford,1:26.178,22
1994,Canada,2,27, Alesi,Ferrari,1:26.277,24
1994,Canada,3,28, Berger,Ferrari,1:27.059,24
1994,Canada,4,0, Hill,Williams Renault,1:27.094,24
1994,Canada,5,2, Coulthard,Williams Renault,1:27.211,20
1994,Canada,6,14, Barrichello,Jordan Hart,1:27.554,21
1994,Canada,7,7, Hakkinen,McLaren Peugeot,1:27.616,24
1994,Canada,8,15, Irvine,Jordan Hart,1:27.780,24
1994,Canada,9,3, Katayama,Tyrrell Yamaha,1:27.827,20
1994,Canada,10,30, Frentzen,Sauber Mercedes,1:27.977,21
1994,Canada,11,10, Morbidelli,Footwork Ford,1:27.989,24
1994,Canada,12,8, Brundle,McLaren Peugeot,1:28.197,24
1994,Canada,13,4, Blundell,Tyrrell Yamaha,1:28.579,23
1994,Canada,14,29, de Cesaris,Sauber Mercedes,1:28.694,24
1994,Canada,15,23, Martini,Minardi Ford,1:28.847,23
1994,Canada,16,9, Fittipaldi,Footwork Ford,1:28.882,24
1994,Canada,17,12, Herbert,Lotus Mugen Honda,1:28.889,22
1994,Canada,18,24, Alboreto,Minardi Ford,1:28.903,21
1994,Canada,19,26, Panis,Ligier Renault,1:28.950,24
1994,Canada,20,6, Jarvilehto,Benetton Ford,1:28.993,21
1994,Canada,21,20, Comas,Larrousse Ford,1:29.039,23
1994,Canada,22,19, Beretta,Larrousse Ford,1:29.403,24
1994,Canada,23,11, Zanardi,Lotus Mugen Honda,1:30.160,23
1994,Canada,24,25, Bernard,Ligier Renault,1:30.493,22
1994,Canada,25,31, Brabham,Simtek Ford,1:31.632,20
1994,Canada,26,34, Gachot,Pacific Ilmor,1:32.838,22
1994,Canada,27,33, Belmondo,Pacific Ilmor,1:33.006,22
1994,France,1,0, Hill,Williams Renault,1:16.282,24
1994,France,2,2, Mansell,Williams Renault,1:16.359,21
1994,France,3,5, Schumacher,Benetton Ford,1:16.707,20
1994,France,4,27, Alesi,Ferrari,1:16.954,20
1994,France,5,28, Berger,Ferrari,1:16.959,22
1994,France,6,15, Irvine,Jordan Hart,1:17.441,22
1994,France,7,14, Barrichello,Jordan Hart,1:17.482,22
1994,France,8,6, Verstappen,Benetton Ford,1:17.645,14
1994,France,9,7, Hakkinen,McLaren Peugeot,1:17.768,19
1994,France,10,30, Frentzen,Sauber Mercedes,1:17.830,21
1994,France,11,29, de Cesaris,Sauber Mercedes,1:17.866,23
1994,France,12,8, Brundle,McLaren Peugeot,1:18.031,23
1994,France,13,26, Panis,Ligier Renault,1:18.044,23
1994,France,14,3, Katayama,Tyrrell Yamaha,1:18.192,24
1994,France,15,25, Bernard,Ligier Renault,1:18.236,21
1994,France,16,23, Martini,Minardi Ford,1:18.248,22
1994,France,17,4, Blundell,Tyrrell Yamaha,1:18.381,24
1994,France,18,9, Fittipaldi,Footwork Ford,1:18.568,21
1994,France,19,12, Herbert,Lotus Mugen Honda,1:18.715,24
1994,France,20,20, Comas,Larrousse Ford,1:18.811,20
1994,France,21,24, Alboreto,Minardi Ford,1:18.890,24
1994,France,22,10, Morbidelli,Footwork Ford,1:18.936,20
1994,France,23,11, Zanardi,Lotus Mugen Honda,1:19.066,23
1994,France,24,31, Brabham,Simtek Ford,1:19.771,22
1994,France,25,19, Beretta,Larrousse Ford,1:19.863,16
1994,France,26,32, Gounon,Simtek Ford,1:21.829,17
1994,France,27,34, Gachot,Pacific Ilmor,1:21.952,22
1994,France,28,33, Belmondo,Pacific Ilmor,1:23.004,15
1994,Great Britain,1,0, Hill,Williams Renault,1:24.960,20
1994,Great Britain,2,5, Schumacher,Benetton Ford,1:24.963,19
1994,Great Britain,3,28, Berger,Ferrari,1:24.980,20
1994,Great Britain,4,27, Alesi,Ferrari,1:25.541,22
1994,Great Britain,5,7, Hakkinen,McLaren Peugeot,1:26.268,21
1994,Great Britain,6,14, Barrichello,Jordan Hart,1:26.271,22
1994,Great Britain,7,2, Coulthard,Williams Renault,1:26.337,19
1994,Great Britain,8,3, Katayama,Tyrrell Yamaha,1:26.414,24
1994,Great Britain,9,8, Brundle,McLaren Peugeot,1:26.768,24
1994,Great Britain,10,6, Verstappen,Benetton Ford,1:26.841,12
1994,Great Britain,11,4, Blundell,Tyrrell Yamaha,1:26.920,22
1994,Great Britain,12,15, Irvine,Jordan Hart,1:27.065,23
1994,Great Britain,13,30, Frentzen,Sauber Mercedes,1:27.284,19
1994,Great Britain,14,23, Martini,Minardi Ford,1:27.522,24
1994,Great Britain,15,26, Panis,Ligier Renault,1:27.785,21
1994,Great Britain,16,10, Morbidelli,Footwork Ford,1:27.886,24
1994,Great Britain,17,24, Alboreto,Minardi Ford,1:28.100,24
1994,Great Britain,18,29, de Cesaris,Sauber Mercedes,1:28.212,22
1994,Great Britain,19,11, Zanardi,Lotus Mugen Honda,1:28.225,24
1994,Great Britain,20,9, Fittipaldi,Footwork Ford,1:28.231,22
1994,Great Britain,21,12, Herbert,Lotus Mugen Honda,1:28.340,24
1994,Great Britain,22,20, Comas,Larrousse Ford,1:28.519,23
1994,Great Britain,23,25, Bernard,Ligier Renault,1:28.955,21
1994,Great Britain,24,19, Beretta,Larrousse Ford,1:29.299,21
1994,Great Britain,25,31, Brabham,Simtek Ford,1:30.690,16
1994,Great Britain,26,32, Gounon,Simtek Ford,1:30.722,24
1994,Great Britain,27,34, Gachot,Pacific Ilmor,1:31.496,14
1994,Great Britain,28,33, Belmondo,Pacific Ilmor,1:32.507,14
1994,Germany,1,28, Berger,Ferrari,1:43.582,14
1994,Germany,2,27, Alesi,Ferrari,1:44.012,16
1994,Germany,3,0, Hill,Williams Renault,1:44.026,22
1994,Germany,4,5, Schumacher,Benetton Ford,1:44.268,15
1994,Germany,5,3, Katayama,Tyrrell Yamaha,1:44.718,19
1994,Germany,6,2, Coulthard,Williams Renault,1:45.146,23
1994,Germany,7,4, Blundell,Tyrrell Yamaha,1:45.474,21
1994,Germany,8,7, Hakkinen,McLaren Peugeot,1:45.487,17
1994,Germany,9,30, Frentzen,Sauber Mercedes,1:45.893,17
1994,Germany,10,15, Irvine,Jordan Hart,1:45.911,23
1994,Germany,11,14, Barrichello,Jordan Hart,1:45.939,23
1994,Germany,12,26, Panis,Ligier Renault,1:46.165,18
1994,Germany,13,8, Brundle,McLaren Peugeot,1:46.218,22
1994,Germany,14,25, Bernard,Ligier Renault,1:46.290,20
1994,Germany,15,12, Herbert,Lotus Mugen Honda,1:46.630,13
1994,Germany,16,10, Morbidelli,Footwork Ford,1:46.817,21
1994,Germany,17,9, Fittipaldi,Footwork Ford,1:47.102,21
1994,Germany,18,29, de Cesaris,Sauber Mercedes,1:47.235,20
1994,Germany,19,6, Verstappen,Benetton Ford,1:47.316,11
1994,Germany,20,23, Martini,Minardi Ford,1:47.402,22
1994,Germany,21,11, Zanardi,Lotus Mugen Honda,1:47.425,24
1994,Germany,22,20, Comas,Larrousse Ford,1:48.229,24
1994,Germany,23,24, Alboreto,Minardi Ford,1:48.295,21
1994,Germany,24,19, Beretta,Larrousse Ford,1:48.681,24
1994,Germany,25,31, Brabham,Simtek Ford,1:48.870,19
1994,Germany,26,32, Gounon,Simtek Ford,1:49.204,15
1994,Germany,27,33, Belmondo,Pacific Ilmor,1:51.122,23
1994,Germany,28,34, Gachot,Pacific Ilmor,1:51.292,17
1994,Hungary,1,5, Schumacher,Benetton Ford,1:18.258,21
1994,Hungary,2,0, Hill,Williams Renault,1:18.824,23
1994,Hungary,3,2, Coulthard,Williams Renault,1:20.205,14
1994,Hungary,4,28, Berger,Ferrari,1:20.219,22
1994,Hungary,5,3, Katayama,Tyrrell Yamaha,1:20.232,23
1994,Hungary,6,8, Brundle,McLaren Peugeot,1:20.629,22
1994,Hungary,7,15, Irvine,Jordan Hart,1:20.698,23
1994,Hungary,8,30, Frentzen,Sauber Mercedes,1:20.858,24
1994,Hungary,9,26, Panis,Ligier Renault,1:20.929,23
1994,Hungary,10,14, Barrichello,Jordan Hart,1:20.952,24
1994,Hungary,11,4, Blundell,Tyrrell Yamaha,1:20.984,24
1994,Hungary,12,6, Verstappen,Benetton Ford,1:21.141,14
1994,Hungary,13,27, Alesi,Ferrari,1:21.206,23
1994,Hungary,14,7, Alliot,McLaren Peugeot,1:21.498,20
1994,Hungary,15,23, Martini,Minardi Ford,1:21.837,16
1994,Hungary,16,9, Fittipaldi,Footwork Ford,1:21.873,22
1994,Hungary,17,29, de Cesaris,Sauber Mercedes,1:21.946,24
1994,Hungary,18,25, Bernard,Ligier Renault,1:22.038,22
1994,Hungary,19,10, Morbidelli,Footwork Ford,1:22.311,15
1994,Hungary,20,24, Alboreto,Minardi Ford,1:22.379,22
1994,Hungary,21,20, Comas,Larrousse Ford,1:22.487,24
1994,Hungary,22,11, Zanardi,Lotus Mugen Honda,1:22.513,22
1994,Hungary,23,31, Brabham,Simtek Ford,1:22.614,24
1994,Hungary,24,12, Herbert,Lotus Mugen Honda,1:22.705,24
1994,Hungary,25,19, Beretta,Larrousse Ford,1:22.899,24
1994,Hungary,26,32, Gounon,Simtek Ford,1:24.191,20
1994,Hungary,27,34, Gachot,Pacific Ilmor,1:24.908,22
1994,Hungary,28,33, Belmondo,Pacific Ilmor,1:26.275,22
1994,Belgium,1,14, Barrichello,Jordan Hart,2:21.163,9
1994,Belgium,2,5, Schumacher,Benetton Ford,2:21.494,12
1994,Belgium,3,0, Hill,Williams Renault,2:21.681,19
1994,Belgium,4,15, Irvine,Jordan Hart,2:22.074,11
1994,Belgium,5,27, Alesi,Ferrari,2:22.202,20
1994,Belgium,6,6, Verstappen,Benetton Ford,2:22.218,15
1994,Belgium,7,2, Coulthard,Williams Renault,2:22.359,19
1994,Belgium,8,7, Hakkinen,McLaren Peugeot,2:22.441,18
1994,Belgium,9,30, Frentzen,Sauber Mercedes,2:22.634,20
1994,Belgium,10,23, Martini,Minardi Ford,2:23.326,14
1994,Belgium,11,28, Berger,Ferrari,2:23.895,12
1994,Belgium,12,4, Blundell,Tyrrell Yamaha,2:24.048,14
1994,Belgium,13,8, Brundle,McLaren Peugeot,2:24.117,15
1994,Belgium,14,10, Morbidelli,Footwork Ford,2:25.114,19
1994,Belgium,15,29, de Cesaris,Sauber Mercedes,2:25.695,18
1994,Belgium,16,25, Bernard,Ligier Renault,2:26.044,18
1994,Belgium,17,26, Panis,Ligier Renault,2:26.079,17
1994,Belgium,18,24, Alboreto,Minardi Ford,2:26.738,14
1994,Belgium,19,19, Alliot,Larrousse Ford,2:26.901,19
1994,Belgium,20,12, Herbert,Lotus Mugen Honda,2:27.155,16
1994,Belgium,21,31, Brabham,Simtek Ford,2:27.212,14
1994,Belgium,22,20, Comas,Larrousse Ford,2:28.156,19
1994,Belgium,23,3, Katayama,Tyrrell Yamaha,2:28.979,13
1994,Belgium,24,9, Fittipaldi,Footwork Ford,2:30.931,12
1994,Belgium,25,32, Gounon,Simtek Ford,2:31.755,10
1994,Belgium,26,11, Adams,Lotus Mugen Honda,2:33.885,20
1994,Belgium,27,34, Gachot,Pacific Ilmor,2:34.582,15
1994,Belgium,28,33, Belmondo,Pacific Ilmor,2:35.729,7
1994,Italy,1,27, Alesi,Ferrari,1:23.844,19
1994,Italy,2,28, Berger,Ferrari,1:23.978,24
1994,Italy,3,0, Hill,Williams Renault,1:24.158,21
1994,Italy,4,12, Herbert,Lotus Mugen Honda,1:24.374,23
1994,Italy,5,2, Coulthard,Williams Renault,1:24.502,21
1994,Italy,6,26, Panis,Ligier Renault,1:25.455,23
1994,Italy,7,7, Hakkinen,McLaren Peugeot,1:25.528,24
1994,Italy,8,29, de Cesaris,Sauber Mercedes,1:25.540,23
1994,Italy,9,15, Irvine,Jordan Hart,1:25.568,12
1994,Italy,10,6, Verstappen,Benetton Ford,1:25.618,18
1994,Italy,11,30, Frentzen,Sauber Mercedes,1:25.628,20
1994,Italy,12,25, Bernard,Ligier Renault,1:25.718,20
1994,Italy,13,11, Zanardi,Lotus Mugen Honda,1:25.733,23
1994,Italy,14,3, Katayama,Tyrrell Yamaha,1:25.889,23
1994,Italy,15,8, Brundle,McLaren Peugeot,1:25.933,23
1994,Italy,16,14, Barrichello,Jordan Hart,1:25.946,20
1994,Italy,17,10, Morbidelli,Footwork Ford,1:26.002,24
1994,Italy,18,23, Martini,Minardi Ford,1:26.056,14
1994,Italy,19,9, Fittipaldi,Footwork Ford,1:26.337,24
1994,Italy,20,5, Jarvilehto,Benetton Ford,1:26.384,24
1994,Italy,21,4, Blundell,Tyrrell Yamaha,1:26.574,18
1994,Italy,22,24, Alboreto,Minardi Ford,1:26.832,17
1994,Italy,23,19, Dalmas,Larrousse Ford,1:27.846,21
1994,Italy,24,20, Comas,Larrousse Ford,1:27.894,15
1994,Italy,25,32, Gounon,Simtek Ford,1:28.353,23
1994,Italy,26,31, Brabham,Simtek Ford,1:28.619,17
1994,Italy,27,34, Gachot,Pacific Ilmor,1:31.387,18
1994,Italy,28,33, Belmondo,Pacific Ilmor,1:32.035,12
1994,Portugal,1,28, Berger,Ferrari,1:20.608,19
1994,Portugal,2,0, Hill,Williams Renault,1:20.766,22
1994,Portugal,3,2, Coulthard,Williams Renault,1:21.033,20
1994,Portugal,4,7, Hakkinen,McLaren Peugeot,1:21.251,16
1994,Portugal,5,27, Alesi,Ferrari,1:21.517,13
1994,Portugal,6,3, Katayama,Tyrrell Yamaha,1:21.590,14
1994,Portugal,7,8, Brundle,McLaren Peugeot,1:21.656,22
1994,Portugal,8,14, Barrichello,Jordan Hart,1:21.796,23
1994,Portugal,9,30, Frentzen,Sauber Mercedes,1:21.921,13
1994,Portugal,10,6, Verstappen,Benetton Ford,1:22.000,23
1994,Portugal,11,9, Fittipaldi,Footwork Ford,1:22.132,22
1994,Portugal,12,4, Blundell,Tyrrell Yamaha,1:22.288,23
1994,Portugal,13,15, Irvine,Jordan Hart,1:22.294,21
1994,Portugal,14,5, Jarvilehto,Benetton Ford,1:22.369,22
1994,Portugal,15,26, Panis,Ligier Renault,1:22.672,21
1994,Portugal,16,10, Morbidelli,Footwork Ford,1:22.756,22
1994,Portugal,17,29, de Cesaris,Sauber Mercedes,1:22.885,24
1994,Portugal,18,23, Martini,Minardi Ford,1:23.243,21
1994,Portugal,19,24, Alboreto,Minardi Ford,1:23.364,22
1994,Portugal,20,12, Herbert,Lotus Mugen Honda,1:23.408,12
1994,Portugal,21,25, Bernard,Ligier Renault,1:23.699,21
1994,Portugal,22,20, Comas,Larrousse Ford,1:24.192,22
1994,Portugal,23,19, Dalmas,Larrousse Ford,1:24.438,19
1994,Portugal,24,31, Brabham,Simtek Ford,1:24.514,20
1994,Portugal,25,11, Adams,Lotus Mugen Honda,1:25.313,20
1994,Portugal,26,32, Gounon,Simtek Ford,1:25.649,19
1994,Portugal,27,34, Gachot,Pacific Ilmor,1:27.385,13
1994,Portugal,28,33, Belmondo,Pacific Ilmor,1:29.000,18
1994,Europe,1,5, Schumacher,Benetton Ford,1:22.762,17
1994,Europe,2,0, Hill,Williams Renault,1:22.892,23
1994,Europe,3,2, Mansell,Williams Renault,1:23.392,24
1994,Europe,4,30, Frentzen,Sauber Mercedes,1:23.431,18
1994,Europe,5,14, Barrichello,Jordan Hart,1:23.455,19
1994,Europe,6,28, Berger,Ferrari,1:23.677,21
1994,Europe,7,25, Herbert,Ligier Renault,1:24.040,23
1994,Europe,8,10, Morbidelli,Footwork Ford,1:24.079,24
1994,Europe,9,7, Hakkinen,McLaren Peugeot,1:24.122,21
1994,Europe,10,15, Irvine,Jordan Hart,1:24.157,21
1994,Europe,11,26, Panis,Ligier Renault,1:24.432,21
1994,Europe,12,6, Verstappen,Benetton Ford,1:24.643,13
1994,Europe,13,3, Katayama,Tyrrell Yamaha,1:24.738,16
1994,Europe,14,4, Blundell,Tyrrell Yamaha,1:24.770,15
1994,Europe,15,8, Brundle,McLaren Peugeot,1:25.110,21
1994,Europe,16,27, Alesi,Ferrari,1:25.182,11
1994,Europe,17,23, Martini,Minardi Ford,1:25.294,23
1994,Europe,18,29, de Cesaris,Sauber Mercedes,1:25.407,13
1994,Europe,19,9, Fittipaldi,Footwork Ford,1:25.427,24
1994,Europe,20,24, Alboreto,Minardi Ford,1:25.511,23
1994,Europe,21,12, Zanardi,Lotus Mugen Honda,1:25.557,21
1994,Europe,22,11, Bernard,Lotus Mugen Honda,1:25.595,23
1994,Europe,23,31, Brabham,Simtek Ford,1:26.065,23
1994,Europe,24,20, Comas,Larrousse Ford,1:26.272,23
1994,Europe,25,19, Noda,Larrousse Ford,1:27.168,22
1994,Europe,26,32, Schiattarella,Simtek Ford,1:27.976,22
1994,Europe,27,34, Gachot,Pacific Ilmor,1:29.488,17
1994,Europe,28,33, Belmondo,Pacific Ilmor,1:30.234,21
1994,Japan,1,5, Schumacher,Benetton Ford,1:37.209,17
1994,Japan,2,0, Hill,Williams Renault,1:37.696,23
1994,Japan,3,30, Frentzen,Sauber Mercedes,1:37.742,19
1994,Japan,4,2, Mansell,Williams Renault,1:37.768,18
1994,Japan,5,6, Herbert,Benetton Ford,1:37.828,17
1994,Japan,6,15, Irvine,Jordan Hart,1:37.880,17
1994,Japan,7,27, Alesi,Ferrari,1:37.907,20
1994,Japan,8,7, Hakkinen,McLaren Peugeot,1:37.998,24
1994,Japan,9,8, Brundle,McLaren Peugeot,1:38.076,22
1994,Japan,10,14, Barrichello,Jordan Hart,1:38.533,15
1994,Japan,11,28, Berger,Ferrari,1:38.570,24
1994,Japan,12,10, Morbidelli,Footwork Ford,1:39.030,15
1994,Japan,13,4, Blundell,Tyrrell Yamaha,1:39.266,19
1994,Japan,14,3, Katayama,Tyrrell Yamaha,1:39.462,15
1994,Japan,15,29, Jarvilehto,Sauber Mercedes,1:39.483,13
1994,Japan,16,23, Martini,Minardi Ford,1:39.548,21
1994,Japan,17,12, Zanardi,Lotus Mugen Honda,1:39.721,21
1994,Japan,18,9, Fittipaldi,Footwork Ford,1:39.868,21
1994,Japan,19,26, Panis,Ligier Renault,1:40.042,24
1994,Japan,20,25, Lagorce,Ligier Renault,1:40.577,23
1994,Japan,21,24, Alboreto,Minardi Ford,1:40.652,24
1994,Japan,22,20, Comas,Larrousse Ford,1:40.978,23
1994,Japan,23,19, Noda,Larrousse Ford,1:40.990,21
1994,Japan,24,31, Brabham,Simtek Ford,1:41.659,17
1994,Japan,25,11, Salo,Lotus Mugen Honda,1:41.805,22
1994,Japan,26,32, Inoue,Simtek Ford,1:45.004,9
1994,Japan,27,34, Gachot,Pacific Ilmor,1:46.374,5
1994,Japan,28,33, Belmondo,Pacific Ilmor,1:46.629,9
1994,Australia,1,2, Mansell,Williams Renault,1:16.179,23
1994,Australia,2,5, Schumacher,Benetton Ford,1:16.197,21
1994,Australia,3,0, Hill,Williams Renault,1:16.830,24
1994,Australia,4,7, Hakkinen,McLaren Peugeot,1:16.992,21
1994,Australia,5,14, Barrichello,Jordan Hart,1:17.537,16
1994,Australia,6,15, Irvine,Jordan Hart,1:17.667,11
1994,Australia,7,6, Herbert,Benetton Ford,1:17.727,21
1994,Australia,8,27, Alesi,Ferrari,1:17.801,20
1994,Australia,9,8, Brundle,McLaren Peugeot,1:17.950,22
1994,Australia,10,30, Frentzen,Sauber Mercedes,1:17.962,23
1994,Australia,11,28, Berger,Ferrari,1:18.070,22
1994,Australia,12,26, Panis,Ligier Renault,1:18.072,24
1994,Australia,13,4, Blundell,Tyrrell Yamaha,1:18.237,24
1994,Australia,14,12, Zanardi,Lotus Mugen Honda,1:18.331,24
1994,Australia,15,3, Katayama,Tyrrell Yamaha,1:18.411,20
1994,Australia,16,24, Alboreto,Minardi Ford,1:18.755,24
1994,Australia,17,29, Jarvilehto,Sauber Mercedes,1:18.806,23
1994,Australia,18,23, Martini,Minardi Ford,1:18.957,24
1994,Australia,19,9, Fittipaldi,Footwork Ford,1:19.061,23
1994,Australia,20,25, Lagorce,Ligier Renault,1:19.153,23
1994,Australia,21,10, Morbidelli,Footwork Ford,1:19.610,24
1994,Australia,22,11, Salo,Lotus Mugen Honda,1:19.844,20
1994,Australia,23,19, Noda,Larrousse Ford,1:20.145,15
1994,Australia,24,31, Brabham,Simtek Ford,1:20.442,11
1994,Australia,25,20, Deletraz,Larrousse Ford,1:22.422,17
1994,Australia,26,32, Schiattarella,Simtek Ford,1:22.529,7
1994,Australia,27,33, Belmondo,Pacific Ilmor,1:24.087,12
1994,Australia,28,34, Gachot,Pacific Ilmor,7:40.317,2
